Temp,Turbidity,Dissolved_O2,pH,Ammonia
25.75,88,5.51,7.10358,inf
25.75,87,7.809,7.00371,2167664128
25.6875,87,27.545,6.99464,inf
25.6875,88,6.752,6.97648,1382594688
25.6875,88,6.423,6.96286,87726232
25.625,88,6.231,6.9674,393891328
25.6875,87,3.908,6.96286,2773230848
25.6875,87,16.139,6.9674,
25.6875,88,7.112,6.96286,365103.4063
25.6875,88,7.04,6.97648,inf
25.6875,87,2.098,6.98102,inf
25.6875,87,7.577,6.97194,inf
25.6875,88,7.32,6.9674,inf
25.6875,88,19.351,6.97194,19106726
25.6875,88,7.352,6.99464,inf
25.75,88,7.977,6.99464,inf
25.625,87,0,6.98102,inf
25.6875,88,5.903,6.97648,inf
25.6875,88,36.404,6.98556,inf
25.6875,88,7.144,6.97648,inf
25.6875,87,8.586,6.97648,inf
25.6875,87,2.202,6.97648,inf
25.6875,88,6.551,6.95832,inf
25.75,87,0,6.97648,inf
25.6875,87,0,6.97194,inf
25.6875,87,5.951,6.97194,inf
25.6875,88,6.095,6.98102,
25.6875,88,0,6.98556,inf
25.6875,87,13.664,6.98556,inf
25.6875,87,6.463,6.99917,inf
25.625,87,0,6.9674,inf
25.6875,87,0,6.97194,inf
25.75,87,7.024,6.99464,inf
25.6875,87,4.501,6.99917,inf
25.6875,87,6.263,6.97648,4787283968
25.6875,87,22.371,6.98556,inf
25.6875,87,6.087,7.00371,inf
25.6875,87,7.056,6.99464,inf
25.6875,88,26.215,6.99464,2773230848
25.6875,88,0,6.99917,inf
25.6875,87,0,6.97648,inf
25.6875,86,9.307,6.99917,inf
25.6875,87,13.039,6.99464,inf
25.6875,87,7.505,7.01279,inf
25.6875,88,7.585,6.99464,inf
25.6875,87,7.08,6.99917,inf
25.6875,88,4.781,7.00371,inf
25.6875,87,9.042,6.99917,inf
25.6875,87,6.063,7.00371,inf
25.6875,87,0,7.00825,inf
25.6875,88,36.139,7.01279,inf
25.6875,86,5.206,6.99464,inf
25.6875,89,0,7.00371,inf
25.6875,88,0,6.99917,inf
25.6875,87,6.095,7.00825,inf
25.6875,87,24.389,7.01279,inf
25.6875,87,5.975,6.99917,inf
25.6875,87,4.966,7.00371,inf
25.6875,87,0,7.00825,inf
25.6875,88,28.202,7.02187,inf
25.6875,87,0,6.9901,inf
25.6875,87,6.439,7.00371,inf
25.6875,88,0,7.00371,inf
25.6875,87,7.264,7.01733,inf
25.6875,87,7.368,7.02187,inf
25.625,87,32.263,7.01279,inf
25.625,90,5.742,7.01733,inf
25.6875,87,7.16,7.01279,inf
25.6875,88,7.513,7.00371,inf
25.6875,87,7.304,7.01733,inf
25.6875,88,8.866,7.02187,inf
25.625,88,7.312,7.01733,inf
25.6875,87,0,7.02187,inf
25.625,87,0,7.01733,inf
25.6875,88,0,7.02187,inf
25.6875,87,16.427,7.02187,inf
25.6875,88,0,7.01733,inf
25.625,88,6.936,7.01733,inf
25.625,87,8.073,7.02187,inf
25.6875,88,6.96,7.02641,inf
25.625,88,7.36,7.02641,inf
25.6875,88,7.865,7.01733,inf
25.6875,87,1.69,7.01733,inf
25.625,87,10.14,7.02641,inf
25.625,88,0,7.02641,inf
25.6875,88,5.158,7.02641,inf
25.6875,88,0,7.02187,inf
25.625,88,5.919,7.01733,inf
25.6875,88,7.272,7.01279,inf
25.6875,88,7.352,7.00371,inf
25.625,88,0,7.01733,inf
25.625,88,0,7.00825,inf
25.625,87,8.073,7.00825,inf
25.6875,87,25.022,7.02641,inf
25.625,88,14.545,6.99917,inf
25.6875,88,5.606,7.01279,inf
25.6875,88,26.199,7.01279,inf
25.625,88,17.509,7.01279,inf
25.5625,88,1.225,7.01733,inf
25.625,88,0,7.01733,inf
25.6875,88,4.205,7.01279,inf
25.625,88,6.071,6.99917,inf
25.625,88,7.368,7.01733,inf
25.625,88,0,7.01279,inf
25.625,88,7.24,7.02187,inf
25.6875,88,7.392,7.02187,inf
25.625,87,7.36,7.01733,inf
25.625,86,20.785,7.01733,inf
25.625,88,7.729,7.02187,inf
25.6875,88,6.76,6.99917,inf
25.625,88,6.624,7.00371,inf
25.625,88,6.624,7.00825,inf
25.625,88,6.511,7.02641,inf
25.625,89,6.792,7.02187,inf
25.625,88,7.945,7.01733,inf
25.5625,89,8.602,7.01733,inf
25.625,88,6.575,7.01733,inf
25.625,88,6.776,7.01279,inf
25.625,88,11.421,7.01733,inf
25.625,88,6.271,7.02641,inf
25.625,89,6.64,7.02187,inf
25.625,88,6.535,7.01279,inf
25.625,88,6.479,7.02187,inf
25.625,88,7.537,6.99917,inf
25.625,89,6.535,7.01279,inf
25.625,88,7.721,7.02187,inf
25.625,89,6.135,6.9674,inf
25.625,88,6.904,7.02187,inf
25.5625,91,6.383,7.02187,inf
25.625,88,6.151,7.02187,inf
25.625,88,5.983,7.02187,inf
25.5625,88,6.664,7.02641,inf
25.625,87,7.441,7.02641,inf
25.625,88,6.167,7.01733,inf
25.625,91,5.887,7.01279,inf
25.625,88,0.224,7.01733,inf
25.625,88,6.407,7.02187,inf
25.625,89,3.123,7.02641,inf
25.625,88,5.959,7.02641,inf
25.625,88,6.728,7.02187,inf
25.5625,87,5.278,7.02641,inf
25.5625,88,7.665,7.04003,inf
25.625,87,6.872,7.03549,inf
25.625,86,1.161,7.03095,inf
25.625,87,5.935,7.08542,inf
25.625,87,6.792,7.03549,inf
25.625,86,6.936,7.02641,inf
25.5625,86,8.762,7.08542,inf
25.625,86,6.64,7.04003,inf
25.625,86,6.928,7.03095,inf
25.625,88,6.776,7.04003,inf
25.625,88,6.712,7.04003,inf
25.625,88,6.92,7.04003,inf
25.625,88,7.192,7.03095,inf
25.625,88,6.6,7.05365,inf
25.5625,88,6.616,7.04911,inf
25.5625,91,7.481,7.05365,inf
25.625,88,6.64,7.04911,inf
25.625,88,7.224,7.04003,inf
25.5625,87,6.936,7.06727,inf
25.625,87,5.182,7.05365,inf
25.625,87,6.784,7.06727,inf
25.625,87,6.952,7.06727,inf
25.625,86,6.664,7.06727,inf
25.625,87,9.371,7.07181,inf
25.625,87,10.588,7.06727,inf
25.5625,87,4.757,7.06727,inf
25.625,87,7.104,7.08542,inf
25.625,87,9.964,7.09904,inf
25.625,87,6.391,7.07635,inf
25.5625,87,7.192,7.07635,inf
25.625,88,7.008,7.07635,inf
25.5625,88,6.64,7.07635,inf
25.5625,87,7.224,7.08542,inf
25.5625,87,6.575,7.08542,inf
25.5625,87,6.407,7.08088,inf
25.5625,87,6.511,7.08088,inf
25.5625,87,7.088,7.08542,inf
25.5625,87,9.227,7.08996,inf
25.625,89,6.736,7.08542,inf
25.5625,87,6.776,7.0945,inf
25.5625,88,9.539,7.0945,inf
25.5625,87,6.616,7.09904,inf
25.5625,88,7.128,7.09904,inf
25.5625,88,6.776,7.09904,inf
25.5625,88,6.832,7.0945,inf
25.5625,86,6.575,7.09904,inf
25.625,87,6.527,7.10358,inf
25.5625,87,6.167,7.10358,inf
25.5625,89,0,7.10358,inf
25.625,84,6.471,7.10358,inf
25.625,88,10.853,7.11266,inf
25.625,86,6.359,7.10812,inf
25.5625,88,5.67,7.10358,inf
25.5625,86,6.624,7.1172,inf
25.625,86,6.567,7.11266,inf
25.625,85,6.64,7.10812,inf
25.625,87,6.439,7.11266,inf
25.5625,87,6.495,7.12174,inf
25.5625,89,6.88,7.1399,inf
25.5625,87,6.559,7.12174,inf
25.5625,86,6.728,7.12628,inf
25.5625,85,7.489,7.13082,inf
25.625,83,6.976,7.1399,inf
25.625,85,6.76,7.1399,inf
25.5625,85,6.928,7.15806,inf
25.5625,87,6.6,7.14898,inf
25.5625,86,6.287,7.15806,inf
25.5625,86,6.479,7.14898,inf
25.5625,85,7.336,7.17167,inf
25.5625,84,4.565,7.14898,inf
25.5625,84,6.712,7.1626,inf
25.5625,85,6.832,7.15806,inf
25.5625,82,6.728,7.17167,inf
25.5625,83,6.832,7.15806,inf
25.5625,84,7.368,7.17167,inf
25.5625,83,6.656,7.16713,inf
25.5625,82,6.6,7.18529,inf
25.5625,85,6.64,7.18075,inf
25.5,85,0,7.17621,inf
25.5625,84,6.968,7.19437,inf
25.5625,82,7.096,7.17621,inf
25.5625,87,6.608,7.18983,inf
25.5625,85,9.547,7.19891,inf
25.5625,86,7.04,7.17621,inf
25.5625,85,6.992,7.17621,inf
25.625,83,6.88,7.18983,inf
25.5625,82,7.04,7.19437,inf
25.5625,81,6.792,7.21707,inf
25.5625,81,6.952,7.19437,inf
25.5625,85,8.346,7.20345,inf
25.5625,86,6.343,7.18075,inf
25.5625,84,6.583,7.19891,inf
25.5625,85,6.832,7.20345,inf
25.5625,85,6.888,7.21253,inf
25.5625,83,7.192,7.21707,inf
25.5625,82,0,7.15806,inf
25.5625,79,5.166,7.19891,inf
25.5625,73,7.352,7.21253,inf
25.5625,80,7.505,7.22161,inf
25.5625,84,6.968,7.23069,inf
25.5,82,36.756,7.23069,inf
25.5625,81,6.231,7.22161,inf
25.5625,81,18.942,7.22615,inf
25.5625,84,14.209,7.22161,inf
25.5625,84,0,7.23069,inf
25.5,84,6.407,7.14444,inf
25.5625,83,7.184,7.21253,inf
25.5,80,0,7.23069,inf
25.5625,76,0,7.23069,inf
25.625,81,12.455,7.23523,inf
25.5625,82,24.709,7.25338,inf
25.5625,78,0,7.24431,inf
25.5625,80,22.939,7.24431,inf
25.5625,82,0.416,7.24431,inf
25.5625,84,18.774,7.24431,inf
25.5,85,0,7.24431,inf
25.5625,85,6.575,7.24431,inf
25.5625,85,6.071,7.24431,inf
25.5625,85,0,7.24431,inf
25.5,84,7.368,7.28516,inf
25.5625,81,25.647,7.25792,inf
25.5625,83,6.247,7.27154,inf
25.5625,80,0,7.24885,inf
25.5625,82,6.263,7.267,inf
25.5625,85,31.734,7.25338,inf
25.5,84,0,7.25338,inf
25.5625,85,32.599,7.27608,inf
25.5,86,7.841,7.267,inf
25.5625,86,8.217,7.28516,inf
25.5625,86,9.803,7.25792,inf
25.5625,86,7.368,7.28516,inf
25.5625,86,0,7.267,inf
25.5625,86,9.355,7.27154,inf
25.5625,86,2.803,7.2897,inf
25.5625,86,0,7.28516,inf
25.5625,86,7.24,7.28516,inf
25.5625,86,1.561,7.29424,inf
25.5625,87,0,7.28516,inf
25.5625,86,14.97,7.29878,inf
25.5625,86,0,7.2897,inf
25.5625,86,12.895,7.29424,inf
25.5625,86,33.688,7.3124,inf
25.5625,86,33.16,7.3124,inf
25.5625,86,0,7.30332,inf
25.5625,86,6.007,7.30332,inf
25.5625,84,17.052,7.30332,inf
25.5625,82,26.287,7.3124,inf
25.5625,84,0,7.31694,inf
25.5625,83,0,7.3124,inf
25.5625,85,9.587,7.31694,inf
25.5625,86,6.167,7.31694,inf
25.5,85,7.529,7.3124,inf
25.5625,78,7.144,7.32148,inf
25.5625,84,5.67,7.31694,inf
25.5625,86,5.622,7.32148,inf
25.5625,84,5.502,7.31694,inf
25.5625,81,0,7.31694,inf
25.625,83,7.16,7.32148,inf
25.5625,84,25.911,7.33056,inf
25.5625,86,17.677,7.33509,inf
25.5625,86,6.207,7.32148,inf
25.5625,85,36.78,7.33963,inf
25.5625,86,10.668,7.32602,inf
25.5625,86,5.598,7.32148,inf
25.5625,86,6.736,7.31694,inf
25.5625,85,14.273,7.32602,inf
25.5625,85,6.007,7.33963,inf
25.5625,80,31.926,7.33963,inf
25.625,85,0,7.32602,inf
25.5625,85,7.328,7.33963,inf
25.5625,85,6.824,7.32602,inf
25.5625,86,0,7.33509,inf
25.5625,84,8.025,7.34417,inf
25.5625,85,6.047,7.34871,inf
25.5625,85,0,7.33963,inf
25.5625,85,0,7.33963,inf
25.5625,85,14.401,7.36687,inf
25.5625,84,7.969,7.38957,inf
25.5625,85,6.407,7.35779,inf
25.5625,84,29.94,7.37141,inf
25.5625,84,0,7.35779,inf
25.5625,77,1.842,7.36233,inf
25.5625,76,6.559,7.35779,inf
25.625,84,25.919,7.38049,inf
25.5625,83,0,7.39865,inf
25.5625,78,7.304,7.37595,inf
25.5625,85,5.47,7.36687,inf
25.5625,85,6.624,7.37595,inf
25.5,85,7.625,7.38049,inf
25.5,86,0,7.37141,inf
25.5625,85,7.633,7.38957,inf
25.5625,85,6.583,7.38503,inf
25.5625,86,8.354,7.38957,inf
25.5625,85,6.928,7.37595,inf
25.5625,86,18.037,7.36233,inf
25.5625,86,0,7.38049,inf
25.5625,86,11.582,7.38957,inf
25.5625,87,7.769,7.38957,inf
25.5625,87,32.855,7.38957,inf
25.5625,87,6.511,7.38503,inf
25.5625,88,7.881,7.38503,inf
25.5625,86,7.817,7.38957,inf
25.625,86,13.039,7.38957,inf
25.5625,85,6.255,7.38957,inf
25.5625,85,6.479,7.38957,inf
25.5625,85,12.815,7.38957,inf
25.5,79,7.921,7.38957,inf
25.5,84,0,7.38957,inf
25.5,85,25.334,7.39865,inf
25.5625,85,7.625,7.38957,inf
25.5625,82,8.506,7.38957,inf
25.5625,83,2.29,7.38957,inf
25.5625,79,8.089,7.38957,inf
25.5625,83,0,7.38957,inf
25.5,82,6.696,7.38957,inf
25.5625,85,6.6,7.38957,inf
25.5625,80,26.96,7.39411,inf
25.5625,84,11.654,7.38957,inf
25.5625,85,0,7.38957,inf
25.5625,86,10.06,7.38957,inf
25.5625,85,3.74,7.39411,inf
25.5625,84,6.407,7.39865,inf
25.5625,85,7.929,7.39411,inf
25.5625,79,0,7.39865,inf
25.5625,78,0,7.38957,inf
25.5625,76,0,7.38957,inf
25.5625,83,7.713,7.38957,inf
25.5625,84,7.713,7.40773,inf
25.5625,80,20.913,7.40319,inf
25.5625,83,6.167,7.39411,inf
25.5625,77,6.399,7.39411,inf
25.5625,80,10.853,7.40319,inf
25.5625,79,8.354,7.39411,inf
25.5625,75,9.323,7.40319,inf
25.625,78,0,7.39411,inf
25.625,84,7.352,7.44858,inf
25.5625,84,0,7.39865,inf
25.5625,82,16.259,7.45312,inf
25.5625,84,6.728,7.40773,inf
25.625,84,29.86,7.41227,inf
25.5625,80,6.399,7.39411,inf
25.5625,75,17.717,7.40319,inf
25.625,84,10.692,7.40773,inf
25.625,80,15.426,7.42134,inf
25.5625,84,0,7.41227,inf
25.625,85,7.969,7.41681,inf
25.625,77,6.832,7.41227,inf
25.5625,74,0,7.40319,inf
25.625,71,34.93,7.41227,inf
25.5625,72,5.638,7.41681,inf
25.5625,77,6.776,7.40773,inf
25.625,72,30.204,7.40773,inf
25.5625,72,0,7.40319,inf
25.625,71,0,7.40319,inf
25.625,77,9.171,7.40319,inf
25.5625,72,8.346,7.40319,inf
25.5625,73,7.016,7.39411,inf
25.5625,71,0,7.38957,inf
25.625,71,0,7.42134,inf
25.625,76,0,7.39865,inf
25.625,71,8.29,7.40773,inf
25.625,83,22.483,7.38957,inf
25.625,81,8.81,7.38957,inf
25.625,82,6.952,7.38503,inf
25.625,82,8.57,7.38957,inf
25.625,74,7.176,7.38049,inf
25.625,75,7.416,7.38957,inf
25.5625,82,7.24,7.38957,inf
25.5625,82,7.264,7.38957,inf
25.5625,72,3.428,7.38957,inf
25.625,72,14.962,7.38957,inf
25.625,71,7.36,7.39411,inf
25.625,75,28.955,7.43496,inf
25.625,72,8.081,7.39865,inf
25.625,74,8.634,7.41227,inf
25.625,73,0,7.39865,inf
25.625,73,12.671,7.39411,inf
25.625,75,8.474,7.41681,inf
25.625,73,0,7.39865,inf
25.625,79,0,7.39411,inf
25.625,77,1.201,7.41227,inf
25.6875,73,0,7.39865,inf
25.625,75,9.387,7.41681,inf
25.625,72,7.497,7.44404,inf
25.625,71,6.912,7.41681,inf
25.6875,72,7.056,7.41681,inf
25.625,71,7.537,7.39411,inf
25.625,71,7.753,7.40319,inf
25.625,72,10.604,7.41227,inf
25.625,71,14.016,7.41227,inf
25.625,71,8.177,7.42134,inf
25.625,71,8.266,7.42134,inf
25.6875,71,8.145,7.41681,inf
25.625,72,11.686,7.41681,inf
25.625,69,8.29,7.43496,inf
25.625,70,8.586,7.41227,inf
25.6875,69,8.786,7.41681,inf
25.6875,78,9.787,7.41227,inf
25.625,81,8.161,7.41227,inf
25.625,68,16.115,7.41681,inf
25.6875,78,8.145,7.41227,inf
25.625,81,8.914,7.40319,inf
25.625,74,8.354,7.41227,inf
25.6875,69,8.498,7.41681,inf
25.6875,69,8.466,7.41681,inf
25.6875,75,9.539,7.42134,inf
25.625,72,7.665,7.41227,inf
25.625,71,13.608,7.42134,inf
25.625,70,7.513,7.42134,inf
25.625,70,7.36,7.41227,inf
25.625,72,7.665,7.41681,inf
25.625,69,8.217,7.41681,inf
25.625,69,7.929,7.42134,inf
25.625,69,7.513,7.43042,inf
25.625,69,10.805,7.41227,inf
25.6875,68,8.177,7.40773,inf
25.6875,69,8.442,7.41681,inf
25.6875,69,8.338,7.41227,inf
25.625,69,7.921,7.40319,inf
25.6875,69,7.993,7.41227,inf
25.6875,68,8.586,7.43042,inf
25.6875,68,8.29,7.43042,inf
25.6875,68,8.882,7.43042,inf
25.6875,68,13.752,7.43042,inf
25.6875,67,5.775,7.43042,inf
25.6875,67,8.874,7.43042,inf
25.6875,68,0.336,7.43042,inf
25.6875,67,7.889,7.42588,inf
25.6875,67,7.817,7.4395,inf
25.6875,67,8.258,7.43042,inf
25.6875,67,8.746,7.42134,inf
25.75,68,8.594,7.41227,inf
25.6875,68,8.129,7.43042,inf
25.75,69,8.498,7.42134,inf
25.6875,69,7.753,7.38049,inf
25.6875,70,8.033,7.43496,inf
25.6875,71,8.602,7.43496,inf
25.6875,72,7.977,7.4395,inf
25.6875,73,7.793,7.43496,inf
25.6875,73,8.386,7.4395,inf
25.75,73,14.137,7.43042,inf
25.6875,73,8.233,7.4395,inf
25.75,75,8.394,7.4395,inf
25.6875,77,8.826,7.43496,inf
25.6875,77,9.267,7.44858,inf
25.6875,77,8.81,7.43496,inf
25.6875,76,9.916,7.4395,inf
25.75,76,9.018,7.4395,inf
25.6875,76,8.866,7.4395,inf
25.6875,75,8.786,7.4395,inf
25.6875,74,8.818,7.45766,inf
25.6875,72,7.016,7.4395,3608207616
25.6875,71,9.371,7.44404,5476937.5
25.6875,71,8.85,7.4395,14575244
25.75,72,9.179,7.44858,38012684
25.75,72,8.914,7.44858,41365240
25.6875,71,12.823,7.44404,2040141.75
25.75,72,7.769,7.44858,3891975
25.6875,75,15.987,7.44404,13659938
25.75,75,9.259,7.39411,1719739648
25.75,75,21.065,7.4395,6495846912
25.75,72,0,7.42134,inf
25.75,70,9.851,7.44858,inf
25.75,71,6.431,7.44858,inf
25.75,73,0,7.43496,inf
25.75,75,8.602,7.44858,inf
25.75,75,8.546,7.43496,inf
25.75,77,7.977,7.4395,inf
25.75,77,0,7.43496,inf
25.75,77,0,7.4395,inf
25.8125,77,8.858,7.44858,inf
25.8125,77,9.675,7.4622,inf
25.8125,78,9.411,7.4395,inf
25.8125,77,8.025,7.44858,inf
25.75,76,32.839,7.44404,inf
25.75,74,8.458,7.44404,inf
25.75,75,9.058,7.45766,inf
25.75,78,0,7.4395,inf
25.75,77,5.807,7.44858,inf
25.75,77,0,7.4395,inf
25.75,78,15.242,7.4395,inf
25.8125,78,0,7.43496,inf
25.8125,78,32.543,7.44404,inf
25.8125,79,7.889,7.4395,inf
25.8125,79,30.629,7.45766,inf
25.8125,79,8.458,7.44858,inf
25.8125,80,8.29,7.43496,inf
25.8125,80,8.29,7.44858,inf
25.8125,79,7.665,7.45312,inf
25.8125,80,8.786,7.45312,inf
25.8125,80,27.849,7.45312,inf
25.8125,80,0,7.44858,inf
25.75,80,0,7.4395,inf
25.8125,81,12.599,7.38957,inf
25.8125,81,9.339,7.45312,inf
25.75,81,7.977,7.45312,inf
25.75,81,9.315,7.4622,inf
25.75,81,7.817,7.4622,inf
25.75,81,28.178,7.4622,inf
25.8125,82,6.575,7.44858,inf
25.75,81,12.503,7.45312,inf
25.75,81,8.77,7.44858,inf
25.75,81,36.884,7.4622,inf
25.75,82,10.604,7.44858,inf
25.75,82,10.773,7.45312,inf
25.8125,82,9.227,7.46674,inf
25.75,81,9.539,7.4622,inf
25.75,81,0,7.45766,inf
25.8125,81,9.355,7.4622,inf
25.8125,81,8.025,7.4622,inf
25.8125,81,31.878,7.46674,inf
25.8125,82,26.135,7.47128,inf
25.8125,82,8.145,7.45766,inf
25.8125,82,8.017,7.49398,inf
25.875,82,8.514,7.4622,inf
25.875,82,7.449,7.4622,inf
25.875,82,12.671,7.47582,inf
25.8125,83,18.83,7.45766,inf
25.875,82,0,7.46674,inf
25.8125,82,8.986,7.48036,inf
25.8125,82,7.833,7.4622,inf
25.8125,82,30.124,7.48036,inf
25.875,82,8.962,7.47128,inf
25.8125,82,11.662,7.47128,inf
25.875,82,18.013,7.4622,inf
25.8125,82,9.964,7.47582,inf
25.8125,82,0,7.45766,inf
25.8125,82,9.219,7.47582,inf
25.8125,82,8.29,7.46674,inf
25.8125,82,9.539,7.46674,inf
25.875,82,9.531,7.47128,inf
25.875,82,31.87,7.48036,inf
25.8125,82,13.063,7.47128,inf
25.8125,82,0,7.4622,inf
25.875,82,1.617,7.46674,inf
25.8125,82,8.129,7.47128,inf
25.875,82,2.37,7.47582,inf
25.8125,82,0,7.46674,inf
25.875,81,8.241,7.4849,inf
25.875,82,0,7.47582,inf
25.875,82,1.561,7.46674,inf
25.875,82,13.544,7.46674,inf
25.875,82,28.418,7.47582,inf
25.9375,82,18.302,7.46674,inf
25.875,82,26.44,7.47128,inf
25.875,82,9.083,7.47128,inf
25.9375,82,7.481,7.46674,inf
25.875,82,7.993,7.4622,inf
25.875,82,7.841,7.47128,inf
25.875,82,8.986,7.47128,inf
25.875,82,29.547,7.4849,inf
25.8125,82,10.252,7.47582,
25.875,82,11.381,7.4849,inf
25.875,82,8.169,7.47128,inf
25.875,82,9.251,7.47582,inf
25.875,82,8.266,7.47582,inf
25.875,82,9.403,7.48036,inf
25.875,82,0,7.47128,inf
25.875,82,34.057,7.4849,inf
25.8125,82,9.635,7.4849,inf
25.875,82,9.475,7.47128,inf
25.875,82,10.292,7.4849,inf
25.875,82,8.169,7.47582,inf
25.9375,82,9.667,7.4849,inf
25.875,82,8.386,7.53029,inf
25.875,82,0,7.47128,inf
25.875,82,11.125,7.47582,inf
25.875,82,32.271,7.47128,inf
25.9375,82,27.056,7.4849,inf
25.9375,82,9.451,7.4849,inf
25.875,82,20.36,7.47582,inf
25.875,82,9.411,7.53029,inf
25.875,83,0.448,7.47128,9051959296
25.875,82,8.241,7.47128,inf
25.875,82,21.466,7.48036,inf
25.9375,83,13.392,7.4849,inf
25.875,82,0,7.46674,inf
25.875,82,8.161,7.47128,inf
25.875,82,8.65,7.48036,inf
25.875,82,8.105,7.48036,inf
25.875,82,0,7.4849,inf
25.875,82,0,7.47582,inf
25.875,82,33.264,7.53029,inf
25.875,82,30.508,7.49398,inf
25.9375,82,8.241,7.4849,inf
25.9375,82,10.476,7.47582,inf
25.9375,82,0,7.47582,inf
25.9375,82,13.208,7.49852,inf
25.9375,81,0,7.46674,inf
25.9375,81,13.824,7.50759,inf
25.875,81,4.269,7.47582,inf
25.875,81,16.427,7.4849,inf
25.875,81,7.008,7.48944,inf
25.875,81,0,7.4849,inf
25.875,81,13.92,7.47582,inf
25.875,81,16.868,7.47582,inf
25.875,81,2.931,7.47582,inf
25.9375,80,10.644,7.47128,inf
25.9375,81,27.537,7.48036,inf
25.9375,81,8.29,7.4622,inf
25.875,81,8.458,7.4849,inf
25.875,81,18.302,7.47128,inf
25.875,81,1.473,7.47128,inf
25.9375,81,36.924,7.47582,inf
25.875,81,9.363,7.4849,inf
25.875,81,0,7.52575,inf
25.875,82,9.547,7.4849,inf
25.875,82,0,7.4849,inf
25.9375,83,8.41,7.4849,inf
25.875,82,9.916,7.49398,inf
25.875,81,7.529,7.48944,inf
25.9375,81,8.442,7.50759,inf
25.9375,80,12.054,7.4849,inf
25.9375,81,12.11,7.49398,inf
25.875,81,25.19,7.4849,inf
25.875,81,18.518,7.47128,inf
25.875,81,7.993,7.48036,inf
25.875,81,0.849,7.4849,inf
25.875,81,8.746,7.4849,inf
25.9375,81,17.052,7.48036,inf
25.875,82,19.399,7.48036,inf
25.875,82,9.267,7.49398,inf
25.875,82,0,7.48944,inf
25.875,82,0,7.4622,inf
25.9375,82,8.041,7.46674,inf
25.9375,82,0,7.47582,inf
25.875,81,11.574,7.47582,inf
25.875,82,6.511,7.47582,inf
25.875,81,10.316,7.4849,inf
25.9375,81,8.266,7.48036,inf
25.9375,81,0,7.47128,inf
25.875,81,10.508,7.47582,inf
25.875,81,9.363,7.47582,inf
25.875,81,8.29,7.45766,inf
25.875,83,1.385,7.47128,inf
25.9375,82,4.181,7.4849,inf
25.875,82,8.562,7.46674,inf
25.9375,81,9.699,7.47582,inf
25.9375,82,8.602,7.47582,inf
25.9375,81,19.984,7.47582,inf
25.9375,81,9.763,7.48036,inf
25.9375,81,8.482,7.47582,inf
25.9375,82,8.434,7.47128,inf
25.875,81,3.7,7.47128,inf
25.875,81,8.29,7.4622,inf
25.9375,81,9.339,7.48036,inf
25.875,81,10.116,7.47582,inf
25.9375,81,8.946,7.46674,inf
25.9375,82,0,7.47128,inf
25.9375,82,8.85,7.46674,inf
25.9375,82,28.69,7.4849,inf
25.9375,82,8.914,7.48036,inf
25.9375,81,10.004,7.48036,inf
25.9375,82,9.891,7.4849,inf
25.9375,82,8.786,7.4622,inf
25.875,81,10.276,7.47582,inf
25.9375,81,27.593,7.48036,inf
25.9375,82,32.487,7.4849,inf
25.875,83,34.417,7.4849,inf
25.9375,82,8.922,7.47582,inf
25.9375,82,10.06,7.4849,inf
25.9375,81,0,7.47582,inf
25.9375,82,8.634,7.47582,inf
25.9375,82,33.384,7.47128,inf
25.9375,82,22.25,7.48944,inf
25.9375,82,8.418,7.47128,inf
25.9375,82,9.611,7.48036,inf
25.9375,82,0,7.4849,inf
25.9375,82,11.525,7.46674,inf
25.9375,82,29.035,7.47582,inf
25.9375,82,19.151,7.47128,inf
25.9375,82,13.472,7.47582,inf
26,82,8.018,7.46674,inf
25.9375,82,11.558,7.4622,inf
25.9375,82,9.491,7.47582,inf
25.9375,82,9.547,7.4849,inf
26,82,0,7.4622,inf
25.9375,82,9.675,7.4849,inf
26,82,15.412,7.47128,inf
26,83,34.397,7.47582,2773230848
25.9375,82,12.262,7.4622,inf
26,82,13.745,7.48944,inf
25.9375,82,8.129,7.48036,inf
25.9375,82,8.474,7.46674,inf
26,82,9.564,7.47128,inf
26,82,8.376,7.47128,inf
26,82,8.932,7.46674,inf
25.9375,82,14.761,7.46674,inf
25.9375,82,7.441,7.47582,inf
26,82,32.577,7.47582,inf
26,82,8.46,7.47582,inf
25.9375,82,27.553,7.4849,inf
26,83,0,7.47128,inf
26,83,0,7.4849,inf
26,82,25.479,7.47128,inf
26,82,12.191,7.47582,inf
25.9375,83,11.862,7.46674,inf
25.875,83,11.253,7.4622,inf
25.9375,83,6.023,7.46674,inf
26,82,9.846,7.4849,inf
26,82,13.745,7.47128,inf
26,82,10.622,7.4849,inf
26,82,0,7.47582,inf
25.9375,82,8.634,7.4849,inf
26,82,18.626,7.4849,inf
26,82,13.234,7.4849,inf
26.0625,82,14.712,7.4849,inf
26,83,8.445,7.48944,inf
26,83,3.556,7.47582,inf
26,84,8.178,7.48944,inf
26,81,9.366,7.49398,inf
25.9375,81,8.009,7.47582,inf
26,81,15.245,7.48944,inf
26,81,9.13,7.4849,inf
25.9375,81,0,7.47582,inf
26,82,9.275,7.4849,inf
25.9375,81,8.546,7.48944,inf
26,81,9.061,7.48944,inf
26,81,4.782,7.48036,inf
26,82,30.345,7.49398,inf
26,82,0,7.47582,inf
26,83,0,7.47582,inf
25.9375,83,9.539,7.48036,inf
26,84,9.366,7.47582,inf
26,84,0,7.47582,inf
